payload_len,alpha,non_alpha,attack_feature,label
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
264,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
235,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
70,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
37,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
60,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
256,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
55,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
64,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
265,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
68,100,0,0,0
60,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
245,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
75,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
257,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
74,100,0,0,0
62,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
248,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
262,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
64,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
260,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
56,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
226,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
239,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
70,100,0,0,0
63,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
256,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
263,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
70,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
251,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
63,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
36,100,0,0,0
0,0,0,0,0
252,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
250,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
62,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
237,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
75,100,0,0,0
64,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
258,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
247,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
245,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
68,100,0,0,0
60,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
246,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
56,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
273,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
59,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
257,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
254,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
70,100,0,0,0
67,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
72,100,0,0,0
57,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
239,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
274,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
58,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
259,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
72,100,0,0,0
63,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
244,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
72,100,0,0,0
58,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
268,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
259,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
68,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
252,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
68,100,0,0,0
56,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
274,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
243,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
72,100,0,0,0
57,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
260,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
72,100,0,0,0
60,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
260,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
260,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
65,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
248,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
263,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
59,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
239,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
74,100,0,0,0
66,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
37,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
70,100,0,0,0
59,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
275,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
240,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
62,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
67,100,0,0,0
62,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
243,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
256,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
72,100,0,0,0
59,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
38,100,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
258,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
71,100,0,0,0
61,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
37,100,0,0,0
0,0,0,0,0
251,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
74,100,0,0,0
60,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
75,100,0,0,0
64,100,0,0,0
4,100,0,0,0
0,0,0,0,0
33,100,0,0,0
0,0,0,0,0
0,0,0,0,0
250,100,0,0,0
17,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
238,100,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
68,100,0,0,0
63,100,0,0,0
4,100,0,0,0
33,100,0,0,0
232,100,0,0,0
17,100,0,0,0
72,100,0,0,0
66,100,0,0,0
4,100,0,0,0
33,100,0,0,0
231,100,0,0,0
17,100,0,0,0
241,100,0,0,0
71,100,0,0,0
59,100,0,0,0
4,100,0,0,0
33,100,0,0,0
17,100,0,0,0
67,100,0,0,0
59,100,0,0,0
4,100,0,0,0
33,100,0,0,0
38,100,0,0,0
267,100,0,0,0
17,100,0,0,0
74,100,0,0,0
62,100,0,0,0
4,100,0,0,0
33,100,0,0,0
37,100,0,0,0
17,100,0,0,0
72,100,0,0,0
64,100,0,0,0
4,100,0,0,0
109,92.68292683,7.317073171,8000,1
335,95.02262443,4.977375566,7800,1
117,93.33333333,6.666666667,7800,1
117,93.33333333,6.666666667,7800,1
117,93.33333333,6.666666667,7800,1
335,95.02262443,4.977375566,7800,1
117,93.33333333,6.666666667,7800,1
77,90.625,9.375,7600,1
147,90.81632653,9.183673469,7600,1
77,90.625,9.375,7600,1
77,90.625,9.375,7600,1
77,90.625,9.375,7600,1
147,90.81632653,9.183673469,7600,1
146,90.72164948,9.278350515,7400,1
295,95.08196721,4.918032787,7400,1
77,90.625,9.375,7400,1
316,94.55445545,5.445544554,7400,1
323,95.30516432,4.694835681,7400,1
77,90.625,9.375,7400,1
132,91.95402299,8.045977011,7400,1
77,90.625,9.375,7400,1
131,91.86046512,8.139534884,7400,1
78,90.76923077,9.230769231,7400,1
103,92.10526316,7.894736842,7400,1
308,93.75,6.25,7400,1
149,91,9,7400,1
103,92.10526316,7.894736842,7400,1
77,90.625,9.375,7400,1
327,94.83568075,5.164319249,7400,1
314,94,6,7400,1
127,93.02325581,6.976744186,7400,1
83,90.625,9.375,7400,1
304,94.84536082,5.154639175,7400,1
134,93.5483871,6.451612903,7400,1
78,90.76923077,9.230769231,7400,1
78,90.76923077,9.230769231,7400,1
108,92.59259259,7.407407407,7400,1
129,91.86046512,8.139534884,7400,1
135,92.39130435,7.608695652,7400,1
141,92.70833333,7.291666667,7400,1
312,94.44444444,5.555555556,7400,1
130,93.25842697,6.741573034,7400,1
332,93.98148148,6.018518519,7400,1
126,92.77108434,7.228915663,7400,1
147,90.81632653,9.183673469,7400,1
293,93.8547486,6.145251397,7400,1
305,94.30051813,5.699481865,7400,1
83,90.625,9.375,7400,1
127,93.02325581,6.976744186,7400,1
128,93.10344828,6.896551724,7400,1
147,90.81632653,9.183673469,7400,1
134,93.5483871,6.451612903,7400,1
297,94.59459459,5.405405405,7400,1
313,94.47236181,5.527638191,7400,1
129,93.18181818,6.818181818,7400,1
77,90.625,9.375,7400,1
83,90.625,9.375,7400,1
103,92.10526316,7.894736842,7400,1
103,92.10526316,7.894736842,7400,1
146,90.72164948,9.278350515,7400,1
295,95.08196721,4.918032787,7400,1
77,90.625,9.375,7400,1
316,94.55445545,5.445544554,7400,1
323,95.30516432,4.694835681,7400,1
77,90.625,9.375,7400,1
132,91.95402299,8.045977011,7400,1
77,90.625,9.375,7400,1
131,91.86046512,8.139534884,7400,1
78,90.76923077,9.230769231,7400,1
103,92.10526316,7.894736842,7400,1
308,93.75,6.25,7400,1
149,91,9,7400,1
103,92.10526316,7.894736842,7400,1
77,90.625,9.375,7400,1
327,94.83568075,5.164319249,7400,1
314,94,6,7400,1
127,93.02325581,6.976744186,7400,1
83,90.625,9.375,7400,1
304,94.84536082,5.154639175,7400,1
134,93.5483871,6.451612903,7400,1
78,90.76923077,9.230769231,7400,1
78,90.76923077,9.230769231,7400,1
108,92.59259259,7.407407407,7400,1
129,91.86046512,8.139534884,7400,1
135,92.39130435,7.608695652,7400,1
141,92.70833333,7.291666667,7400,1
312,94.44444444,5.555555556,7400,1
132,92.13483146,7.865168539,7200,1
91,92.30769231,7.692307692,7200,1
91,92.30769231,7.692307692,7200,1
340,94.19642857,5.803571429,7200,1
330,94.95412844,5.04587156,7200,1
132,93.40659341,6.593406593,7200,1
321,94.14634146,5.853658537,7200,1
332,94.03669725,5.963302752,7200,1
107,93.18181818,6.818181818,7200,1
332,95.04504505,4.954954955,7200,1
91,92.30769231,7.692307692,7200,1
332,95,5,7200,1
312,95.54455446,4.455445545,7200,1
135,91.4893617,8.510638298,7200,1
299,95.23809524,4.761904762,7200,1
145,93,7,7200,1
323,94.25837321,5.741626794,7200,1
112,92.94117647,7.058823529,7200,1
333,95.96412556,4.035874439,7200,1
308,94.3877551,5.612244898,7200,1
323,94.73684211,5.263157895,7200,1
149,91,9,7200,1
133,93.47826087,6.52173913,7200,1
322,93.62745098,6.37254902,7200,1
135,93.61702128,6.382978723,7200,1
329,95.39170507,4.608294931,7200,1
112,92.94117647,7.058823529,7200,1
148,90.90909091,9.090909091,7200,1
112,92.94117647,7.058823529,7200,1
325,92.1182266,7.881773399,7200,1
149,91,9,7200,1
91,92.30769231,7.692307692,7200,1
107,93.18181818,6.818181818,7200,1
112,92.94117647,7.058823529,7200,1
107,93.18181818,6.818181818,7200,1
91,92.30769231,7.692307692,7200,1
321,94.68599034,5.314009662,7200,1
337,95.59471366,4.405286344,7200,1
107,93.18181818,6.818181818,7200,1
149,91,9,7200,1
321,94.68599034,5.314009662,7200,1
134,93.5483871,6.451612903,7200,1
112,92.94117647,7.058823529,7200,1
91,92.30769231,7.692307692,7200,1
316,94.05940594,5.940594059,7200,1
350,94.44444444,5.555555556,7200,1
323,94.73684211,5.263157895,7200,1
132,92.13483146,7.865168539,7200,1
91,92.30769231,7.692307692,7200,1
91,92.30769231,7.692307692,7200,1
340,94.19642857,5.803571429,7200,1
330,94.95412844,5.04587156,7200,1
132,93.40659341,6.593406593,7200,1
321,94.14634146,5.853658537,7200,1
332,94.03669725,5.963302752,7200,1
107,93.18181818,6.818181818,7200,1
332,95.04504505,4.954954955,7200,1
91,92.30769231,7.692307692,7200,1
